date,actual_temp,forecast_ensemble,wind_speed,wind_dir,wind_north_component,wind_east_component,wind_advection_warm,wind_advection_cold,wind_advection_neutral,temp_850mb,temp_850mb_change_24hr,airmass_warming,airmass_cooling,airmass_stable
2025-03-05,54.0,36.687855224609415,5.396155523816971,119.49384095764529,-0.49232999787882215,0.8704086242614092,1,0,0,36.492463378906294,-10.73419189453125,0,1,0
2025-03-06,43.0,34.287672119140666,13.480859318893813,296.4734740163393,0.44578344134629905,-0.895140839991926,0,1,0,21.64861572265629,-13.684625244140623,0,1,0
2025-03-07,40.0,34.16577880859379,5.366067196942923,118.10560744673128,-0.47109821131565477,0.8820807646101295,1,0,0,24.912708740234415,4.579376220703125,0,0,1
2025-03-08,51.0,37.30649536132817,12.967743243679928,227.22756449465922,-0.6790882346747044,-0.7340566528043961,1,0,0,24.081922607421916,-2.1537597656250007,0,0,1
2025-03-09,59.0,44.50545166015629,12.002187178664173,234.57086276587256,-0.579695623055556,-0.81483310230392,1,0,0,38.57409790039067,15.661999511718754,1,0,0
2025-03-10,70.0,53.114228515625044,11.372464679259938,225.87922127330236,-0.6961731844922758,-0.7178738727617016,1,0,0,45.82617309570317,11.633642578125006,1,0,0
2025-03-11,60.0,35.58653076171879,27.15730283958574,4.102012396999738,0.9974382711142993,0.07153247735481888,0,1,0,42.39464843750004,-1.2204711914062543,0,0,1
2025-03-12,53.0,37.358021240234415,8.53335733667613,41.92412761951651,0.7440302516808002,0.6681459306048381,0,1,0,46.49903076171879,2.5656372070312514,0,0,1
2025-03-13,60.0,35.52901733398441,6.392838937452301,37.60455069744498,0.7922411802879155,0.6102080893072549,0,1,0,46.67547119140629,0.6543457031249957,0,0,1
2025-03-14,80.0,56.34333007812504,17.78155431618636,157.33650217600723,-0.922783756461231,0.385318230572211,1,0,0,50.88554199218754,4.394201660156249,0,0,1
2025-03-15,67.0,51.18827026367192,21.873901673947604,198.98694983501196,-0.9455927051930377,-0.3253527868110443,1,0,0,41.30414550781254,-12.928491210937501,0,1,0
2025-03-16,44.0,34.98854492187504,14.098132684994793,307.32692222955586,0.6063621116646318,-0.7951886502821884,0,1,0,17.512647705078166,-25.349249267578124,0,1,0
2025-03-17,54.0,42.62645996093754,14.522428859673761,181.83353592974692,-0.9994880040494878,-0.03199577723967771,1,0,0,36.52146728515629,19.226239013671876,1,0,0
2025-03-18,73.0,46.28891723632817,11.104139143602035,137.87643930707165,-0.741700091004493,0.6707316713887357,1,0,0,50.93717773437504,16.26119384765625,1,0,0
2025-03-19,50.0,40.940992431640666,12.71099214960888,9.770146718612011,0.985496450345895,0.16969604107238628,0,1,0,47.57360351562504,-6.81976318359375,0,1,0
2025-03-20,45.0,34.95075195312504,22.37051921090562,339.14419833618,0.9344793863441611,-0.3560172418547172,0,1,0,13.178541259765666,-32.92196044921875,0,1,0
2025-03-21,61.0,45.871107177734416,17.54212267549878,203.81688229380788,-0.9148407228611612,-0.40381487317193754,1,0,0,39.401643066406294,23.517883300781254,1,0,0
2025-03-22,50.0,36.67203491210942,9.225145303623517,319.32599782260144,0.7584301462300324,-0.6517543350753348,0,1,0,14.780512695312542,-24.250341796875002,0,1,0
2025-03-23,50.0,39.138520507812544,19.752772054247703,149.58300154663434,-0.8623635016704487,0.5062896315219994,1,0,0,34.70630615234379,17.54176025390625,1,0,0
2025-03-24,51.0,35.85091674804691,20.12449778252226,278.6859024333854,0.1510175977841727,-0.9885310744531494,0,0,1,17.228541259765667,-17.294897460937502,0,1,0
2025-03-25,52.0,35.780164794921916,10.75503214463253,23.26393639159691,0.9186951670855343,0.3949673277293733,0,1,0,19.73281982421879,2.1399719238281243,0,0,1
2025-03-26,54.0,38.405183105468794,7.657395582565106,103.21558167779774,-0.22861562798467572,0.9735167664920683,0,0,1,23.88378417968754,1.5412719726562507,0,0,1
2025-03-27,55.0,43.729157714843794,12.744759726466121,203.413006270293,-0.9176644485780074,-0.3973562127562893,1,0,0,34.66845825195317,8.603118896484379,1,0,0
2025-03-28,80.0,57.743702392578165,16.780783564590177,215.8028858313158,-0.8110343552463571,-0.584998525305941,1,0,0,52.330903320312544,15.353173828125001,1,0,0
2025-03-29,68.0,62.34746826171879,13.219289707371097,212.24780446372802,-0.8457482688374,-0.5335821077946121,1,0,0,50.335401611328166,-7.095629882812503,0,1,0
2025-03-30,78.0,60.82218139648442,10.174538280917531,202.13509654537393,-0.9262980007861813,-0.3767917378864929,1,0,0,54.74701660156254,4.7230224609375,0,0,1
2025-03-31,48.0,36.66654174804692,16.859061073393004,353.2279383098351,0.993023125665613,-0.11791976888247463,0,1,0,25.335242919921917,-27.747015380859374,0,1,0
2025-04-01,47.0,36.298719482421916,12.785133600829651,92.32228447979996,-0.04052041370196253,0.9991787107787184,0,0,1,28.794947509765667,3.174444580078127,0,0,1
2025-04-02,72.0,43.45894897460941,17.045308019093675,90.74470771078042,-0.01299723555716676,0.9999155323665452,0,0,1,55.065949707031294,24.87101440429688,1,0,0
2025-04-03,58.0,44.99730957031254,11.475328102599095,260.4667773137366,-0.1656194711151231,-0.9861897336656608,0,0,1,40.97400634765629,-14.967333984374996,0,1,0
2025-04-04,50.0,41.65043457031254,12.623779083914155,58.94072020745016,0.5159246480022712,0.8566339694313625,0,1,0,41.53804443359379,4.697479248046875,0,0,1
2025-04-05,54.0,44.05501220703129,13.525023956918796,353.66913784153485,0.9939017032858164,-0.11026968851662257,0,1,0,29.67577636718754,-13.3125732421875,0,1,0
2025-04-06,48.0,40.26434448242192,5.5646800762313156,113.40408298871607,-0.39721329028606955,0.917726321961027,1,0,0,24.71116455078129,-9.459667968749997,0,1,0
2025-04-07,47.0,34.952344970703166,30.253804352919968,356.1280818295329,0.9977174946838853,-0.06752629711239419,0,1,0,15.35213134765629,-7.76788330078125,0,1,0
2025-04-08,44.0,33.124989013671915,9.187581194449495,60.15420860627425,0.49766732957537824,0.8673679894216247,0,1,0,12.746394042968792,-3.3738464355468736,0,0,1
2025-04-09,44.0,40.92368896484379,16.63444565246944,169.3375135858749,-0.9827341484629037,0.18502322406901123,1,0,0,31.440784912109415,17.900958251953124,1,0,0
2025-04-10,45.0,39.869276123046916,13.718079756688837,7.706370770109599,0.9909682955424363,0.13409637291783366,0,1,0,35.62388427734379,2.2252258300781236,0,0,1
2025-04-11,52.0,40.56866577148442,10.13173204466062,31.31454313839994,0.8543269353333575,0.5197359787083372,0,1,0,22.207984619140667,-12.87158203125,0,1,0
2025-04-12,61.0,43.573536376953165,13.170553636988684,105.38017766295023,-0.26522255828921765,0.9641872196697706,0,0,1,31.864197998046915,7.467462158203123,1,0,0
2025-04-13,66.0,46.97512329101566,15.232538303494998,158.24865066128493,-0.928800825837256,0.3705793112466361,1,0,0,50.03278320312504,18.456207275390625,1,0,0
2025-04-14,66.0,54.55283325195317,18.406337063378647,266.4952368250323,-0.06113151734987696,-0.9981297198192737,0,0,1,39.23272827148442,-10.160870361328122,0,1,0
2025-04-15,58.0,43.93822753906254,21.79002682728137,299.9877773363852,0.49981524312865344,-0.8661320469398677,0,1,0,21.658009033203165,-18.87484130859375,0,1,0
2025-04-16,50.0,38.63556640625004,9.883024937777849,57.13696962153959,0.5426325792357194,0.8399701684893284,0,1,0,27.99519775390629,4.022973632812498,0,0,1
2025-04-17,66.0,53.25199707031254,15.734807699908213,161.4390394063405,-0.9479855180730852,0.3183134579682492,1,0,0,46.23739135742191,14.920477294921874,1,0,0
2025-04-18,78.0,67.43974121093754,21.993426644087542,204.35184927675633,-0.9110305074560728,-0.4123389558170928,1,0,0,59.47761962890629,10.833563232421874,1,0,0
2025-04-19,62.0,46.72194335937504,10.109994863721548,108.48699151675517,-0.3170893400074245,0.9483956718868217,0,0,1,33.43310058593754,-24.589654541015626,0,1,0
2025-04-20,64.0,47.04307373046879,11.624884616728322,94.13106976962844,-0.07203831578581428,0.9974018653776137,0,0,1,40.15321777343754,2.722412109375,0,0,1
2025-04-21,64.0,48.563142089843794,23.429145830738516,250.94744678699408,-0.3264352721723819,-0.9452195581354329,0,0,1,33.798450927734415,-14.445318603515624,0,1,0
2025-04-22,75.0,56.43698852539067,14.497227843395185,169.76613644661538,-0.9840907735940422,0.17766639898157366,1,0,0,46.52303588867191,9.415008544921875,1,0,0
2025-04-23,78.0,51.55147827148441,6.637574697626443,128.31274317706433,-0.6199535588886645,0.7846385058237195,1,0,0,49.08367431640629,2.2380249023437457,0,0,1
2025-04-24,77.0,49.18359497070317,18.025919041973268,356.71089209481306,0.9983527416638007,-0.05737423822912515,0,1,0,52.010816650390666,-0.19066772460937642,0,0,1
2025-04-25,61.0,47.239289550781294,15.725572571252163,349.1375211527041,0.9820823346193968,-0.18845234949056822,0,1,0,50.78578613281254,-1.0764404296875014,0,0,1
2025-04-26,54.0,42.97571533203129,25.94146408670505,1.9527266332723126,0.9994192815816548,0.03407491163317937,0,1,0,35.91205566406254,-16.980578613281246,0,1,0
2025-04-27,70.0,49.728406982421916,10.086228754106717,77.7572548470754,0.21205393250701846,0.9772579647709754,0,0,1,41.92564208984379,5.368634033203122,1,0,0
2025-04-28,85.0,59.33336914062504,14.829192016692067,169.84091586483888,-0.9843218161522838,0.17638186484633164,1,0,0,55.76940429687504,14.571936035156249,1,0,0
2025-04-29,77.0,59.96815917968754,13.251574745731014,274.83489028602224,0.08428464247348053,-0.9964417188391489,0,0,1,51.80597656250004,-4.885400390625001,0,0,1
2025-04-30,61.0,44.40734375000004,14.729851240103407,53.04238572497776,0.6012240515751898,0.79908049645046,0,1,0,47.317841796875044,-1.3113281249999957,0,0,1
2025-05-01,73.0,56.883472900390665,12.30740124660382,250.9584790566114,-0.32625326463616666,-0.9452823955380971,0,0,1,47.80662353515629,2.915661621093747,0,0,1
2025-05-02,60.0,48.99649780273442,7.365408226245227,107.84291930829492,-0.3064084433023851,0.9519001344011929,0,0,1,38.92022216796879,-12.618786621093754,0,1,0
2025-05-03,55.0,46.51331298828129,24.642039895888384,7.095050953059687,0.9923426105285942,0.12351576146101728,0,1,0,35.49083984375004,-4.034838867187503,0,0,1
2025-05-04,57.0,46.79071777343754,23.995709255389897,3.3302498005332546,0.9983112860523097,0.05809110207754281,0,1,0,39.69162719726567,2.3696960449218736,0,0,1
2025-05-05,63.0,51.04308593750004,11.283833553151492,5.82870540908786,0.9948299543717561,0.10155472359614573,0,1,0,38.695936279296916,-1.5311096191406222,0,0,1
2025-05-06,77.0,56.057081298828166,3.785350240583539,5.203333880995418,0.9958791232739732,0.09069052776923567,0,1,0,43.666370849609415,1.857513427734375,0,0,1
2025-05-07,74.0,48.854444580078166,23.327474769011904,1.0129207118441284,0.9998437340590669,0.017677880608881633,0,1,0,53.397510986328165,8.031774902343749,1,0,0
2025-05-08,59.0,47.54882934570317,21.88222598516212,43.555784480573706,0.7247038295629982,0.6890604903901579,0,1,0,44.43513916015629,-9.315966796875003,0,1,0
2025-05-09,65.0,46.020356445312544,9.517684155144076,22.95901581531936,0.920784111411369,0.3900725832103247,0,1,0,44.78719604492191,2.365795898437497,0,0,1
2025-05-10,77.0,51.33120239257816,23.19812878046157,2.255279316857657,0.9992254145421772,0.03935188601597412,0,1,0,55.57236450195317,11.709063720703128,1,0,0
2025-05-11,72.0,51.71814086914067,7.786878478181861,36.5346011356609,0.8034974983489941,0.5953081304223119,0,1,0,56.84672363281254,3.1758178710937486,0,0,1
2025-05-12,81.0,53.955946044921916,11.31923657938358,16.444244283397243,0.9590956620890542,0.28308216291733906,0,1,0,55.62317626953129,2.2018798828124986,0,0,1
2025-05-13,78.0,53.65508544921879,6.6816369743134905,32.19408780091892,0.8462481477079676,0.5327889568120137,0,1,0,53.61712768554692,-3.3398986816406193,0,0,1
2025-05-14,80.0,54.96624877929692,8.19688852145033,25.99211581368138,0.8988543598556633,0.4382474640753391,0,1,0,55.27238281250004,1.0991271972656236,0,0,1
2025-05-15,95.0,59.78600585937504,14.074817221341,111.67501756805156,-0.36934159646576287,0.9292937022922956,0,0,1,62.30945556640629,7.708776855468749,1,0,0
2025-05-16,89.0,72.69367797851567,13.29878176848498,183.25139250782678,-0.9983902924096825,-0.05671705230447681,1,0,0,60.82366455078129,-0.9286743164062514,0,0,1
2025-05-17,72.0,59.26442993164066,20.522714854961556,270.66387535243393,0.011586551461582927,-0.9999328736596412,0,0,1,38.761304931640666,-20.284661865234376,0,1,0
2025-05-18,62.0,50.60572021484379,10.357644054100716,24.87796717523954,0.9072058545810011,0.42068698270086213,0,1,0,38.276643066406294,-1.0778686523437457,0,0,1
2025-05-19,57.0,48.86010253906254,18.61415605600753,35.00836243170556,0.8190683209555518,0.5736959870933848,0,1,0,50.86829345703129,10.769458007812503,1,0,0
2025-05-20,58.0,53.890961914062544,27.786681125234267,117.11560599847213,-0.4557873629854483,0.890088692065443,1,0,0,51.03588989257817,0.9620727539062557,0,0,1
2025-05-21,54.0,50.55946777343754,17.435181976759505,351.81104727069095,0.9898037129721245,-0.1424380910662459,0,1,0,46.11077392578129,-4.941540527343754,0,0,1
2025-05-22,58.0,50.98364990234379,20.056905677880962,0.5009833074663683,0.9999617731525199,0.00874369679646096,0,1,0,34.95954101562504,-8.166796874999996,0,1,0
2025-05-23,64.0,49.52158935546879,9.449788525260262,36.10318336379967,0.8079571467955117,0.5892412485069727,0,1,0,37.82356689453129,4.063513183593749,0,0,1
2025-05-24,65.0,49.73681152343754,10.764592940339005,45.17313542504177,0.7049668326780343,0.7092402729850444,0,1,0,34.27240112304692,-1.17169189453125,0,0,1
2025-05-25,66.0,52.09041259765629,11.355173100554076,39.95963002490932,0.7664971540008189,0.6422477037005621,0,1,0,38.216383056640666,-1.1286804199218778,0,0,1
2025-05-26,68.0,52.60973632812504,17.258936052386066,14.29853549449741,0.9690220444944917,0.24697424417075436,0,1,0,40.36052978515629,-0.30498046875000284,0,0,1
2025-05-27,68.0,56.35579956054691,12.633037423304424,30.458420777687852,0.8619972512404908,0.5069129499764613,0,1,0,44.277924804687544,3.63262939453125,0,0,1
2025-05-28,64.0,55.33335693359379,12.25287528337106,21.36079834387439,0.9313052458726766,0.36423967248232786,0,1,0,45.303883056640665,-0.511138916015625,0,0,1
2025-05-29,71.0,58.26088378906254,6.6360031521563005,106.27170448402707,-0.2801926749504255,0.9599437821581663,0,0,1,43.96047485351566,0.794036865234375,0,0,1
2025-05-30,74.0,62.017713623046916,4.159673472686923,129.52726553941403,-0.6364453438833022,0.77132180330214,1,0,0,51.77598388671879,8.654919433593747,1,0,0
2025-05-31,64.0,53.91304443359379,20.23739048929485,0.7525404766591196,0.999913746202579,0.013133931442046345,0,1,0,45.76668212890629,-5.673559570312499,0,1,0
2025-06-01,66.0,55.24601562500004,10.039534757247187,80.22287877241301,0.1698160024699573,0.9854757862601817,0,0,1,47.98229492187504,1.8766845703124986,0,0,1
2025-06-02,85.0,62.800874023437544,8.068613157404496,118.34074645293855,-0.4747142491751309,0.8801399784296199,1,0,0,58.27895629882816,12.209930419921875,1,0,0
2025-06-03,89.0,76.37151611328129,20.736387907189833,196.54540019049148,-0.9585943850089107,-0.2847750077331018,1,0,0,61.63972900390629,4.765209960937497,0,0,1
2025-06-04,75.0,58.40238769531254,12.433898995418303,356.91735750216765,0.9985530074415362,-0.0537763082543177,0,1,0,52.14402587890629,-9.653466796875001,0,1,0
2025-06-05,72.0,59.246082763671915,12.439322640020597,14.30300985256202,0.9690027547579039,0.24704991655856415,0,1,0,52.86714599609379,-0.7732177734375014,0,0,1
2025-06-06,78.0,59.31430786132817,8.673180890274958,14.212074660835036,0.9693936316545402,0.24551168385154643,0,1,0,53.800874023437544,-0.6329223632812457,0,0,1
2025-06-07,78.0,60.57592285156254,6.439731948779736,50.97641950625387,0.6296401778025839,0.7768868942753061,0,1,0,53.637727050781294,0.7847534179687514,0,0,1
2025-06-08,82.0,61.77288330078129,8.849805493161195,109.07043044552847,-0.32673018044081453,0.9451176589129593,0,0,1,53.482435302734416,0.014721679687497158,0,0,1
2025-06-09,74.0,67.2662670898438,12.793811982531253,229.65012241184343,-0.647453458591405,-0.7621049920831301,1,0,0,50.97760742187504,-3.5553955078124986,0,0,1
2025-06-10,79.0,66.7604565429688,12.96200651492258,262.52851409091596,-0.13003276889809118,-0.9915096968828372,0,0,1,48.04722412109379,-3.212677001953125,0,0,1
2025-06-11,91.0,76.12624633789066,16.77377402344776,232.6044594848152,-0.6073140064543804,-0.7944618918263662,1,0,0,65.54212768554692,16.269543457031247,1,0,0
2025-06-12,82.0,60.836353759765665,10.860102892593288,10.723252527693498,0.9825373659565946,0.1860653769487404,0,1,0,61.82737548828129,-5.224108886718753,0,1,0
